productID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
14482,paraffinum liquidum,triisononanoin,cetearyl ethylhexanoate,isopropyl myristate,retinyl palmitate,helianthus annuus seed oil,tocopheryl acetate,anthemis nobilis flower oil,lavandula angustifolia oil,rosmarinus officinalis leaf oil,calendula officinalis extract,glycine soja oil,bht,bisabolol,parfum,alpha-isomethyl ionone,amyl cinnamal,benzyl salicylate,citronellol,coumarin,eugenol,farnesol,geraniol,hydroxycitronellal,hydroxyisohexyl 3-cyclohexene carboxaldehyde,limonene,linalool,ci 26100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14485,ingredients:petrolatum,parfum (fragrance),benzyl salicylate,citronellol,coumarin,eugenol,geraniol,linalool.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14487,sodium perborate,magnesium sulphate,cassia obovata,cellulose gum,p-phenylenediamine,tartaric acid sodium lauryl sulphate,m-aminopheol sulphate,sodium silicate,silica,dimethicone,p-aminophenol,phenyl methyl pyrazolone,hibiscus rosa sinensis,parfum/fragrance,mfg code no,as/cos/c-20m/2 b-002x1 pkd-09/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14489,aqua (water),ethyl butylacetylaminopropionate caprylic/capric triglyceride,cetearyl alcohol,cetearyl glucosit acrylates copolymer,mineral oil,polysorbate 80,methylparabe propylparaben,indicationor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14492,aqua/water,glycerin,propylene glycol,oleth-20,phenoxyethanol,parfum/fragrance,ethylhexyl methoxycinnamate,prunus armeniaca kernel oil / apricot kernel oil,tocopheryl acetate,methylisothiazolinone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14495,water (aqua),aloe barbadensis (vera) leaf gel*,decyl glucoside,bentonite,ethanol,sodium cocoyl glutamate,citrus sinensis (orange) peel oil*,coco-glucoside,glyceryl oleate,adansonia digitata (baobab) fruit powder,sclerocarya birrea (marula),seed oil,sodium phytate,citric acid,ipomoea batatas (sweet potatoes) extract,tocopherol,vanilla planifolia extract,limonene,linalool,geraniol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14496,aqua/water/eau,glycerin,methyl methacrylate crosspolymer,dipropylene glycol,zinc gluconate,coco-caprylate/caprate,vinyl dimethicone/methicone silsesquioxane crosspolymer,caprylic/capric triglyceride,arachidyl alcohol,behenyl alcohol,polyacrylate crosspolymer-6,sodium polyacrylate,glycyrrhetinic acid,propylene glycol,arachidyl glucoside,bakuchiol,laminaria ochroleuca extract,mannitol,xylitol,sodium metabisulfite,rhamnose,ginkgo bilboa leaf extract,tocopherol,fructooligosaccharides,fragrance (parfum).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14497,ingredientes: water (aqua),gaultheria procumbens (wintergreen) leaf oil,cinnamomum camphora (camphor) oil,menthol,cetearyl alcohol,prunus amygdalus dulcis (sweet almond) oil,stearic acid,glyceryl stearate,peg-100 stearate,mentha piperita (peppermint) oil,eucalyptus globulus leaf oil,caprylic/capric triglyceride,butylene glycol,ceteareth-20,hydroxyethyl acrylate/ sodium acryloyldimethyl taurate copolymer,squalane,phenoxyethanol,dimethicone,capryly glycol,cananga odorata flower oil,acrylates/ c10-30 alkyl acrylate crosspolymer,xanthan gum,capsicum frutescens fruit extract,ethylhexylglycerin,hexylene glycol,polysorbate 60,maltodextrin,tanacetum annuum flower/ leaf/stem oil,sorbitan isostearate,sodium pca,letrasodium glutamate diacetate,osmanthus fragrans flower extract,chamomilla recutita matricaria) oil,allantoin,helichrysum italicum flower/leaf/stem oil,gardenia florida fruit extract,aloe barbadensis leaf juice powder,retinyl palmitate,sodium hydroxide,chlorella vulgaris extract lote 522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14500,aqua,paraffinum liquidum,sorbitan stearate,ceteth-20,urea,propylene glycol,dimethicone,cetyl alcohol,polysorbate 20,prunus amygdalus dulcis extract,carbomer,parfum,methylparaben,allantoin,ethylparaben,propylparaben,butylparaben,sodium hydroxide,tetrasodium edta,hexyl cinnamal,butylphenyl methylpropional,linanool,citronellol,alpha-isomethyl ionone,limonene,benzyl benzoate,coumarin.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14504,homeopharma enceinte trade tower morarano alarobia www.homeopharma.mg mimmm ot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14529,ingredients : aqua,sodium laureth sulfate cocamidopropyl betaine,styrene acrylates copolymer,sodium chloride,cocamide dea,glycerin,dehydroacetic-acid benzyl alcohol tetrasodium e.d.ta.,marseille soap,parfum citric acid,[+/- cl 19140,ci 14700,ci 42090] 250mle 18m pfc 04369 مرجانلمجموعة عزيان مختبرات طرف من صنع fabriqué par les laboratoires azbane s.a. pour marjane group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14549,coton + sticks en polypropylène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14551,pâte de bois,colle,tissu non tissé en polypropylène,polyéthylène,papier siliconé.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14552,cocamidopropylbetain,peg-7 glycerylcocoate,gluconolactone,sodium benzoate,phenylcarbinol (benzylalcohol),methylchloroisothiazolinone,methylisothiazolinone,vitamin e (tocopheryl acetate),polysorbate - 20,citric acid,aqua fragrance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14553,pâte de bois,colle,tissu non tissé en polypropylène,polyéthylène,papier siliconé.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566,polymère super absorbant,cellulose,polyéthylène,polypropylène.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14570,vaseline naturelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572,papier hygiénique.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14574,sodium palmate,sodium palme kernelate,sodium chloride,aqua,parfum,glycérine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14578,sorbitol,aqua,carboxymethyl cellulose,gomme guar e412,sodium saccharine (1-1),silicate de sodium ou sodium pyrophosphate,monofluorophosphate de sodium,benzoate de sodium,potassium nitrate,sodium pyrophosphate,laurylethersulfate de sodium,carbonate de calcium,dioxyde de silicium,hydroxyde d'aluminium,dicalcium de phosphate,menthol.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14581,10 mouchoirs 100 % ouate de doux,épaix et absorbants marque deposée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14583,mode d'utilisation le volume de la c 4 16-25°f doses recommandées (dans la brochs ale 40 pa eagtioleya sas doux 40-15f est de 46 ml. q janugs moyenne dor oltiuo dureté de l'eau y25f 1,5 2 0,5 2 peu sale 25i très sale 1 1,5 lavage en machine: abdh ll est recommandé de charger la machine à laver pas plus des 2/3 de sa charge,utilisez un programme de lavage doux,3/2 40 jy j j al jz n'excède pas de 40°c. lavage à la main: utiliser avec de l'eau froide ou tiède pour bien dilué l'élément,laisser trempé et bien laver. l rincer abondamment à l'eau froide. b composition: agent de surface anionique alchila benzène silvat de sodium,tensioactifs non ionique,alchilasnelat inf. 5%,savon de potassium antimicrobien,parfum. a %5 jui l aisaa y pm autres ingrédients: conservateurs,colorants et de l'eau e euy glinaa cu déminiralisée qb à 100. .100 qb i :qli g observations: composition chimique: (art.8l 7/86 rac.cee: %90 art. 2 e 4 legge n. 136 del 26/4/93 tra 5% e 15% (art.8l 7/86 rac. cee 89/542) biodégradabilité plus que 90%,art. 2e4 jisial jai 89/542) legge n. 136 del 26/4/93 tra 5%e 15%.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14584,eau,glycerin,coco-caprylate/caprate,isononyl isononanoate,hamamelis virginiana (witch hazel) water,dimethicone,dicaprylyl carbonate,ceteareth-20,glyceryl stearate,urea,butyrospermum parkii (shea) butter,behenyl alcohol,butylene glycol,parfum/fragrance,phenoxyethanol,cetearyl alcohol,ceteareth-12,sodium polyacrylate,methylparaben,xanthan gum,tetrasodium edta,ethylparaben,allantoin,propylparaben,tocopheryl acetate,bht,limonene.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14588,acetone,aqua (water),glycerin,tocopher acetate,pafum (fragrance). may contain cl 47000(yello �11),c142090 (blue n�1),ci 17200( red n�33) 17200 sle (33 a fabrique en algerie - auto. fab. n 397 du 0701.18 2018 ilo 0 24m aconsommer 5 ans apres la date d e fabricatior e : n' 29/a rone industrielle zeralda,alger wkey oyak st. 38 a blok n'10 seyranep istanbul-turkey rance 29b av. de la div eclere 94450 duppelstrasse 31,44789 bochum-ct www.piovecosmetic limeil-brevannes-france germa s.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14591,ingredients: sodium palm kernelate,potassium palm kernelate,glycerin,aqua,butyrospermum parkii butter,parfum,mel,citrus aurantifolia juice,citrus limon juice,baphia nitida fowder,aloe barbadensis leaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14594,aqua,propylene glycol. alcohol denat. peg-40. hydrogenated castor oil. citronellyl methylcrotonate. magnesium silicate. cyclopentasiloxane. ammonium. acryloyldimethyltaurate/vp. copolymer. alluium cepa (onion). bulb extract. citrus limon. fruit extract,ci 77891(titanium dioxide). mica. citric acid. parfum. sodium chloride. dimethiconol. linalool. benzyl alcohol. anise alcohol. citronellol. dehydroacetic acid. benzoic acid. phenoxyethanol.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14596,sodium bicarbonate,citric acid,monosodium citrate,maltodextrin,talc,parfum/fragrance,peg-150,silica,amyl cinnamal,hexyl cinnamal,limonene,ci 14700 (red 4),ci 19140 (yellow 3),ci 42090 (blue 1).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14612,aqua,stearic acid,sorbitol,lsobutane/propane/butane,triethanolamine,sodium lauroyl sarcosinate,glycerin,parfum,methylparaben,propylparaben,aloe barbanensis leaf extract,menthol,hexyl cinnamal,limonene,linalool.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14639,d'irritation,interrompre l utılišatloi,ingrediënten/ingrédients water,sorbitol,hydrated silica,glycerin,potassium nitrate,cocamidopropyl betaine,àroma,zinc citrate,xanthan gum,titanium dioxide,sodium fluoride,sodium hydroxide,sodium saccharin,sucralose,limonene,cinnamal,eugenol,bevat: natriumfluoride / contient: du fluorure de sodium (1450 ppm f) trade marks owned or licensed by gsk,©2019 gsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14643,active ingredient /aktif madde: sodium fluoride (500 ppm fluoride) ingredients: sorbitol,aqua (water),hvdrated silica peg-32.sodium lauryl sulfate,aroma (favour celluliose gum,sodium saccharin,siom fluoride mica,calcium gluconate,tocophery aeale glycerin,limonene,phenylcartinol,ci2490,c1 77891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14656,ترکیبات:اب دیونیزه،دی سدیم لوریل اترسولفات صدفی،کوکامیدو پروپیل بتائینف سدیم لوریل اتر سولفات صدفی، کوکونات فتی اسید دی اتانول امیدف گلیسیرین،سدیم کلراید،گوار ،اسید سیتریک،نگهدارنده ،دی سدیم ،e.d.t.a ،اسانس و رنگ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14664,made by napco group www.napcogroup.com plain tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14683,eyeshadow palette / palette d'ombres à paupières / riaf1vitpa cehkvi 3a ohm / paletka ocnich stinù / lidschatten-palette para pâlpebras / flaf1etka tehe1h bek / paleta de sombras de parpados / ogonskuggepalett / fari paleti de ingredients / : oud,musk,amber,desert sand,eden,blazing,saffron: mica,zea mays starch tzea mays (corn) starchl. dimethicone crosspolymer,simmondsia chinensis seed oil [simmondsia chinensis (jojoba) seed oitl. may contain +1-,. ct 77891 (vltaniurn dioxidel,cl [carmine],cl 77499 [iron oxidesl i âmethyst: mica,synthetic fluorphlogopite,zea mays starch (zea mays (corn) starchl,silica,ztnc stearate,ethyth glycol,simmondsia chinensis seed oil [simmondsia chinensis (jojoba) seed oill. may contain +/-: cl 77742 [manganese violet),cl 77007 isohexadecane,cyclopentasiloxane,steareth-21,dimethicone,steareth-2,zinc stearate,caprylyl glycol,ethylhexyl methoxycinnarnate,ppg-15 stearyi e [iron oxidesl i retrograde: synthetic fluorphlogopite,mica,silica,isohexadecane,cyclopentasitoxane,steareth-21,dimethicone,steareth-2,zinc st oil [simmondsia chinensis (jojoba) seed oill. may contain +/-: cl 77491 [iron oxidesl i royal: mica,synthetic fluorphlogoplte,tsohe methoxycinnamate,ppg-15 stearyl ether,tin oxide,simmondsia chinensis seed oil [simmondsia chinensis (jojoba) seed oill. may contain +1-: cl nefertiti: mica,isohexadecane,calcium sodium borosilicate,cyclopentasiloxane,polyethytene terephthatate,steareth-21,zinc stearate,dime ether,tin oxide,polyurethane-11,simmondsia chinensis seed oil [simmondsia chinensis (jojoba) seed oill. may contain +/-: cl 77891 (titanium dioxi( mica,isohexadecane,cyclopentasiloxane,steareth-21,zinc stearate,dimethicone,polyethylene terephthalate,steareth-2,caprylyt glycol,ethylhexyl seed oil [simmondsia chinensis (jojoba) seed oill. may contain +/-: cl 77891 [titanium dioxidel,cl 75470 [carmine),cl 77491 (iron oxidesl i cas dimethicone,steareth-2,ethylhexyl methoxycinnamate,caprylyl glycol,ppg-15 stearyl ether,simmondsia chinensis seed oillsimmondsia chinensis ( i celestial,twilight: synthetic fluorphlogopite,silica,isohexadecane,mica,aluminum calcium sodium silicate,calcium aluminum borosilicat caprylyl glycol,trn oxide,ppg-15 stearyl ether,simmondsia chinensis seed oil [simmondsia chinensis (jojoba) seed oill. may contain +1-: cl 77891 terephthalate,glycerin,polymethyt methacrytate,polyurethane-33,polyurethane-11 caprylyl glycol,jojoba esters,helianthus annuus seed cera [heliantt acacia decurrens flower cera {acacia decurrens flower waxl,polyglycerin-3,mica. may contain +/-: cl 77491 [tron oxidesl,cl 16035 (red 401,cl 77511 made in italy/ fabriqué en italie / i net wt./ poids net 25.2g / o.890z / & dist by / par : huda beauty dmcc - po box 215089 dubai,uae / /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14685,sativus (pineapple) fruit extract,carica papaya (papaya) fruit extract citric acid,lactic acid,malic acid,salicylic acid,tartaric acid,glycolic acid,zingiber officinale (ginger) root extract,glycerin,rosa centifoia (rose) flower extract cocos nucifera (coconut) fruit extract,prunus amygdalus dulcis (sweet almond) oil,salix alba (willow) bark extract,saccharum officinarum (sugarcane) extract/saccharum officinarum/extrait de canne a sucre,acer saccharum (sugar maple) extract,camellia japonica (camellia) leaf extract,citrus paradisi (grapefruit) seed extract,phellodendron amurense (cork tree) bark extract,mannitol,psidium guajava (guava) leaf extract,camellia sinensis (tea plant) leaf extract,mangifera indica (mango) fruit extract,musa sapientum (banana) fruit extract,passiflora edulis (passionfruit) fruit extract,citrus aurantium dulcis (orange) fruit extract,citrus limon (lemon) fruit extract,vaccinium myrtillus (blueberry) fruit extract,magnolia officinalis (magnolia) bark extract,sodium hyaluronate,ethylhexylglycerin,gluconolactone,polysorbate 20,carbomer,tromethamine,propanediol disodium edta,phenoxyethanol benzyl alcohol,fragrance/parfum. scrub agli enzimi/exfoliante de enzimas/ esfoliante enzimatico /enzympeeling/ enzym-scrub/enzymskrubb/enzymiko ekpami/exfoliant cu enzime/ckpa5 c eh3mmm/enzymatick� peeling/peeling enzymatyczny/depmehthbim ckpa5/ enzim peeling/enzymov� peeling/ (h 9dh eb/f1 e5fh9 ef 'd.ej1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14696,ingredients: aqua,caprylic/capric trygliceride,ethyl butylacetylaminopropionate,eucayptus citriodora oil,glycerol,cymbopogon nardus oil,ceteareth-25,pelargonium graeveolens flower oil,glyceryl stearate,behenyl alcohol,acacia senegal gum,tocopherol,carbomer,gycery stearate citrate,glyceryl caprylate,citric acid,undecyl alcohol,phenoxyethanol,benzyl alcohol,potassium sorbate,sodium hydroxide,methylparaben,propylparaben,propylene glycol,citronellol,geraniol,limonene linalool,farnesol,bht,ascorbyl palmitate,citral.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14704,aqua,lauric acid,stearic acid,potassium hydroxide,hydroxyethylcellulose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14706,aqua,sodium laureth sulfate,glycerin,cocamidopropyl betaine,peg-3 distearate,sodium chloride,citric acid,potassium sorbate,sodium benzoate,benzoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14707,aqua,sodium laureth sulfate,glyceryl oleate,coco-glucoside,peg-7 glyceryl cocoate,propylene glycol,propanediol,acrylates/steareth-20 methacrylate crosspolymer,undecylenamidopropyl betaine,allantoin,polysorbate 20,phenoxyethanol,methylparaben,ethylparaben,polyquatermnium-10,sodium chloride,sodium hydroxide,sodium benzoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14708,aqua,dibutyl adipate,diethylamino hydroxybenzoyl hexyl benzoate,c12-13 alkyl lactate,c12-15 alkyl benzoate,alcohol denat.,glyceryl stearate citrate,propanediol,ethylhexyl triazone,octyldodecanol,cetearyl alcohol,glyceryl stearate,tocopheryl acetate,panthenol,bisabolol,acacia senegal gum,xanthan gum,sodium polyacrylate,phenoxyethanol,ethylhexylglycerin,sodium citrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14714,aqua,homosalate,glycerin,alcohol denat.,buryl methoxydibenzoylmethane,ethylhexyl salicylate,bis-ethylhexyloxyphenol methoxyphenyl triazine,ethylhexyl triazone,dibutyl adipate,copernicia cerifera cera,phenylbenzimidazole sulfonic acid,vp/hexadecene copolymer,glycyrhiza inflata root extract,glycyrrhetinic acid,sodium stearoyl glutamate,hydrogenated polyisobutene,sucrose polystearate,microcrystalline cellulose,acrylates/ c10-30 alkyl acrylate crosspolymer,xanthan gum,cellulose gum,iminodisuccinate,sodium hydroxide,sodium chloride,trisodium edta,ethylhexylglycerin,phenoxyethanol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14716,ingredientes: water (aqua),paraffinum liquidum,stearic acid,cetyl alcohol,sorbitol,isopropyl palmitate,dimethicone,glyceryl stearate,peg-100 stearate,sodium hydroxide,parfum,carbomer,gossypium nerbaceum seed oil,butyrospermum parkii butter,macadamia ternifolia seed oil,cocos nucifera fruit extract,chamomilla recutita flower extract,aloe barbadensis leaf extract,camellia sinensis leaf extract,cinnamomum zeylanicum bark extract,acorus calamus root extract,commiphora myrha resin extract,olea europaea fruit oil,argania spinosa kernel oil,lecithin,polyglyceryl-3 diisostearate,glycerin,tocopheryl acetate,benzyl alcohol,methylchloroisothiazolinone,methylisothiazolinone,disodium edta,bht.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14717,ingredients butyl acetate,ethyl acetate,nitrocellulose,atagc acetv trrutyl route a d workenone 1 n hecturtc w o0o saitain l mica 04 0080,ci 19140 cl ct7492,ci 77499. i,ci 60725 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
